Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,BidMW,ACI99,ACP,CreditConsumed,ShadowPricePerMWH,BidPricePerMWH
CCEC_ST1+HB_SOUTH,Corpus Christi,196,139608227,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,5.0,,,,3.643860125,1.45
CCEC_ST1+HB_SOUTH,Corpus Christi,196,139608460,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,15.0,-26.5192,,,2.9722756666666665,0.8999999999999999
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,139608297,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,4.9,,,,7.620585333333333,3.8167407407407405
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,139608488,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,30.0,-2.7017,,,1.6785756666666665,2.5833333333333335
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,139608307,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,4.8,,,,7.620585333333333,3.816666666666667
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,139608491,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,10.0,-2.7017,,,1.6785756666666665,2.5833333333333335
FREC_1_CCU+HB_NORTH,Freestone1,491,139608415,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,12/01/2022,12/31/2022,Off-peak,No,0.0,106.5,,,,0.16791657142857144,0.024285714285714282
FREC_2_CCU+HB_NORTH,Freestone2,491,139608418,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,12/01/2022,12/31/2022,Off-peak,No,0.0,106.5,,,,0.16338114285714284,0.024285714285714282
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,139608336,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,4.9,,,,7.546013333333333,3.8166666666666664
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,139608493,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,10.0,-2.679,,,1.5845399999999998,2.75
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,139608357,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,4.9,,,,7.546013333333333,3.8166666666666664
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,139608494,139832289.0,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,14.3,30.0,-2.679,,,1.5845399999999998,2.75
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,139608400,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,4.9,,,,7.546013333333333,3.8166666666666664
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,139608497,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,12/01/2022,12/31/2022,Off-peak,No,0.0,10.0,-2.679,,,2.5,2.25
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,139608156,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,12/01/2022,12/31/2022,Off-peak,No,0.0,15.0,,,,0.5041617647058824,0.09647058823529413
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,139608160,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,12/01/2022,12/31/2022,Off-peak,No,0.0,15.0,,,,0.5041617647058824,0.09647058823529413
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,139608169,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,12/01/2022,12/31/2022,Off-peak,No,0.0,15.0,,,,0.5041617647058824,0.09647058823529411
DDPEC_GT6+HB_HOUSTON,Deer Park,174,139601419,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,18.8,,,,0.1016685,0.07
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,139608431,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,20.0,-0.7439,,,0.5054845,0.29375
BTE_PUN1+HB_HOUSTON,Baytown,285,139601333,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,50.0,,,,0.0806255,0.01
BTE_PUN2+HB_HOUSTON,Baytown,225,139601334,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,50.0,,,,0.0806255,0.01
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,139608434,139832229.0,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,30.0,30.0,-0.7439,,,0.5054845,0.29375
CHEDPW_GT2+HB_HOUSTON,Channel345,406,139601397,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,42.0,,,,0.409361,0.08
CHE_LYD+HB_HOUSTON,Channel138,146.5,139601391,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,35.0,,,,0.49696999999999997,0.04
CHE_LYD2+HB_HOUSTON,Channel138,182.7,139601394,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,35.0,,,,0.49696999999999997,0.04
DDPEC_GT1+HB_HOUSTON,Deer Park,190,139601401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,18.8,,,,0.1016685,0.07
DDPEC_GT2+HB_HOUSTON,Deer Park,202,139601405,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,18.8,,,,0.1016685,0.07
DDPEC_GT3+HB_HOUSTON,Deer Park,190,139601409,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,18.8,,,,0.1016685,0.07
DDPEC_GT4+HB_HOUSTON,Deer Park,202,139601413,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,18.8,,,,0.1016685,0.07
DDPEC_ST1+HB_HOUSTON,Deer Park,290,139601420,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,25.0,,,,0.1016685,0.07
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,139601449,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,4.8,,,,0.23694645454545454,0.13363636363636364
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,139601459,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,4.8,,,,0.23694645454545454,0.13363636363636364
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,139601467,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,4.8,,,,0.23694645454545454,0.13363636363636364
TXCTY_ST+HB_HOUSTON,Texas City,131.5,139601474,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_12,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,12/01/2022,12/31/2022,PeakWD,No,0.0,6.3,,,,0.23694645454545454,0.13363636363636364
TXCTY_ST+HB_HOUSTON,Texas City,131.5,141099252,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,6.3,,,,0.37783028571428573,0.13142857142857142
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,141099248,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,4.8,,,,0.37783028571428573,0.13142857142857142
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,141099236,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,4.8,,,,0.37783028571428573,0.13142857142857142
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,141099231,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,4.8,,,,0.37783028571428573,0.13142857142857142
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,141099216,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,5.0,,,,1.260617620689655,0.3737931034482759
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,141099619,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,8.3,,,,1.260617620689655,0.3737931034482759
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,141099612,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,8.3,,,,1.260617620689655,0.3737931034482759
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,141100174,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,4.9,,,,9.123805666666666,4.216666666666667
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,141100219,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,30.0,-2.679,8.4468,,3.434757,2.5
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,141099388,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,4.9,,,,9.123805666666666,4.216666666666667
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,141100210,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,01/01/2023,01/31/2023,PeakWE,No,0.0,15.0,-10.0724,8.2,,2.8767669999999996,1.5833333333333333
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,141100097,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,4.9,,,,9.123805666666666,4.216666666666667
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,141100215,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,30.0,-2.679,,,2.8767669999999996,1.5833333333333333
FREC_2_CCU+HB_NORTH,Freestone2,491,141099441,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,01/01/2023,01/31/2023,PeakWD,No,0.0,71.0,,,,0.2621995714285714,0.02428571428571429
FREC_1_CCU+HB_NORTH,Freestone1,491,141099830,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,01/01/2023,01/31/2023,PeakWE,No,0.0,106.5,,,,0.27104328571428576,0.02428571428571429
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,141100072,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,4.8,,,,9.124448666666666,4.216666666666667
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,141100197,141384059.0,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,STANDARD,DUKE_GT2_CCU,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,20.0,20.0,-23.2356,8.2,,2.916059,1.7833333333333332
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,141099309,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,4.9,,,,9.124448666666666,4.2167407407407405
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,141100199,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,01/01/2023,01/31/2023,PeakWE,No,0.0,20.0,-10.0154,8.179,,2.916059,1.7833333333333332
DDPEC_ST1+HB_HOUSTON,Deer Park,290,141099602,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,25.0,,,,0.13704,0.07
DDPEC_GT4+HB_HOUSTON,Deer Park,202,141099170,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,18.8,,,,0.13704,0.07
DDPEC_GT3+HB_HOUSTON,Deer Park,190,141099167,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,18.8,,,,0.13704,0.07
DDPEC_GT2+HB_HOUSTON,Deer Park,202,141099587,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,18.8,,,,0.13704,0.07
DDPEC_GT1+HB_HOUSTON,Deer Park,190,141099158,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,18.8,,,,0.13704,0.07
CHE_LYD2+HB_HOUSTON,Channel138,182.7,141099150,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,35.0,,,,0.3781725,0.04
CHE_LYD+HB_HOUSTON,Channel138,146.5,141099571,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,35.0,,,,0.3781725,0.04
CHEDPW_GT2+HB_HOUSTON,Channel345,406,141099153,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,42.0,,,,0.244257,0.08
CCEC_ST1+HB_SOUTH,Corpus Christi,196,141100004,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,5.0,,,,4.4790301249999995,1.45
CCEC_ST1+HB_SOUTH,Corpus Christi,196,141100228,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,10.0,-4.2691,,,3.824248666666667,0.9222222222222223
CCEC_GT2+HB_SOUTH,Corpus Christi,207,141099982,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,01/01/2023,01/31/2023,Off-peak,No,0.0,5.0,,,,4.526026594594595,1.5027027027027027
CCEC_GT2+HB_SOUTH,Corpus Christi,207,141100226,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,5.0,-4.2691,,,3.824248666666667,0.9222222222222223
CCEC_GT1+HB_SOUTH,Corpus Christi,207,141099265,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,27.0,,,,4.526026594594595,1.5027027027027027
CCEC_GT1+HB_SOUTH,Corpus Christi,207,141100239,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,01/01/2023,01/31/2023,PeakWE,No,0.0,20.0,-3.5415,,,3.824248666666667,0.9222222222222223
CAL_PUN2+HB_HOUSTON,Pasadena1,70,141099920,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,01/01/2023,01/31/2023,Off-peak,No,0.0,26.7,,,,0.022124,0.01
CAL_PUN1+HB_HOUSTON,Pasadena1,180,141099141,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,14.7,,,,0.022124,0.01
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,141099549,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,4.9,,,,1.078562843137255,0.43529411764705883
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,141099902,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,01/01/2023,01/31/2023,Off-peak,No,0.0,6.4,,,,1.0459862195121952,0.4195121951219512
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,141099527,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWE,No,0.0,4.7,,,,1.0459862195121952,0.4195121951219512
BTE_PUN2+HB_HOUSTON,Baytown,225,141099090,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,78.8,,,,0.0406605,0.01
BTE_PUN1+HB_HOUSTON,Baytown,285,141099087,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,78.8,,,,0.0406605,0.01
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,141099861,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,01/01/2023,01/31/2023,PeakWE,No,0.0,7.6,,,,0.5740131724137931,0.5458620689655173
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,141099455,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,01/01/2023,01/31/2023,PeakWD,No,0.0,7.5,,,,0.5740131724137931,0.5458620689655173
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,141099462,141383324.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,STANDARD,BOSQ_BSQS_34,HB_NORTH,01/01/2023,01/31/2023,PeakWD,No,6.4,6.4,,,,0.5770355172413794,0.5458620689655173
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,141099866,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,01/01/2023,01/31/2023,PeakWE,No,0.0,22.9,,,,0.9132451818181818,0.16636363636363638
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,141099504,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,01/01/2023,01/31/2023,PeakWD,No,0.0,18.7,,,,0.9132451818181817,0.16636363636363638
DDPEC_GT6+HB_HOUSTON,Deer Park,174,141099173,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_01,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,01/01/2023,01/31/2023,PeakWD,No,0.0,18.8,,,,0.13704,0.07
CCEC_GT2+HB_SOUTH,Corpus Christi,207,142620737,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,02/01/2023,02/28/2023,PeakWE,No,0.0,10.0,-3.5415,,0.0,4.669813,0.9222222222222223
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,142620656,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,02/01/2023,02/28/2023,Off-peak,No,0.0,4.9,,,0.0,11.021237666666666,3.9166666666666665
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,142619991,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,02/01/2023,02/28/2023,PeakWD,No,0.0,18.7,,,0.0,1.2696735909090908,0.16636363636363638
DDPEC_GT1+HB_HOUSTON,Deer Park,190,142620078,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,02/01/2023,02/28/2023,PeakWE,No,0.0,18.8,,,0.0,0.147021,0.07
CCEC_GT1+HB_SOUTH,Corpus Christi,207,142620724,,,XCALPP,OBL,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,02/01/2023,02/28/2023,Off-peak,No,0.0,15.0,-26.5192,2.129,0.0,4.669813,0.9222222222222223
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,142620043,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,02/01/2023,02/28/2023,PeakWE,No,0.0,4.9,,,0.0,1.3442113921568628,0.3568627450980392
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,142620586,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,02/01/2023,02/28/2023,Off-peak,No,0.0,4.9,,,0.0,11.021237666666666,3.9166666666666665
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,142619752,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,02/01/2023,02/28/2023,PeakWD,No,0.0,4.8,,,0.0,0.2927041428571428,0.13142857142857142
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,142619825,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,02/01/2023,02/28/2023,PeakWD,No,0.0,4.9,,,0.0,11.027689,3.917481481481482
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,142619905,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,02/01/2023,02/28/2023,PeakWD,No,0.0,4.9,,,0.0,11.021237666666666,3.9166666666666665
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,142620019,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,02/01/2023,02/28/2023,PeakWE,No,0.0,4.7,,,0.0,1.2868208780487804,0.3463414634146341
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,142619980,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,02/01/2023,02/28/2023,PeakWD,No,0.0,12.0,,,0.0,0.6325426500000001,0.346
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,142619732,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,02/01/2023,02/28/2023,PeakWD,No,0.0,5.0,,,0.0,0.8550043103448277,0.3737931034482759
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,142619710,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,02/01/2023,02/28/2023,PeakWD,No,0.0,5.0,,,0.0,0.8550043103448277,0.3737931034482759
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,142619630,,,XCALPP,OPT,ERCOT CRR Bid Submission 2023_02,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,02/01/2023,02/28/2023,PeakWD,No,0.0,4.7,,,0.0,1.2868208780487804,0.3463414634146341
